areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2022-01-14,35_39,5896,49184,1315.7
E92000001,England,nation,2022-01-14,40_44,5039,42554,1224.1
E92000001,England,nation,2022-01-14,45_49,3908,34286,942.3
E92000001,England,nation,2022-01-14,50_54,3447,33306,859.4
E92000001,England,nation,2022-01-14,55_59,2886,28663,762.0
E92000001,England,nation,2022-01-14,60+,7761,67540,494.4
E92000001,England,nation,2022-01-14,60_64,2320,21702,678.9
E92000001,England,nation,2022-01-14,65_69,1508,13645,490.1
E92000001,England,nation,2022-01-14,70_74,1189,10654,378.6
E92000001,England,nation,2022-01-14,75_79,965,7937,394.9
E92000001,England,nation,2022-01-14,80_84,681,5538,382.1
E92000001,England,nation,2022-01-14,85_89,564,4182,472.4
E92000001,England,nation,2022-01-14,90+,534,3882,745.0
E92000001,England,nation,2022-01-14,unassigned,20,361,
E92000001,England,nation,2022-01-13,00_04,3790,24004,741.0
E92000001,England,nation,2022-01-13,00_59,66158,512179,1194.2
E92000001,England,nation,2022-01-13,05_09,8975,54793,1548.1
E92000001,England,nation,2022-01-13,10_14,7350,49090,1428.9
E92000001,England,nation,2022-01-13,15_19,4363,38416,1232.9
E92000001,England,nation,2022-01-13,20_24,4394,42257,1216.9
E92000001,England,nation,2022-01-13,25_29,5661,49632,1316.0
E92000001,England,nation,2022-01-13,30_34,6928,54556,1426.4
E92000001,England,nation,2022-01-13,35_39,6876,51077,1366.3
E92000001,England,nation,2022-01-13,40_44,5987,44193,1271.3
E92000001,England,nation,2022-01-13,45_49,4430,36500,1003.1
E92000001,England,nation,2022-01-13,50_54,4051,36254,935.5
E92000001,England,nation,2022-01-13,55_59,3353,31407,834.9
E92000001,England,nation,2022-01-13,60+,8598,72697,532.2
E92000001,England,nation,2022-01-13,60_64,2684,23536,736.2
E92000001,England,nation,2022-01-13,65_69,1707,14913,535.6
E92000001,England,nation,2022-01-13,70_74,1328,11615,412.7
E92000001,England,nation,2022-01-13,75_79,948,8536,424.7
E92000001,England,nation,2022-01-13,80_84,752,5847,403.5
E92000001,England,nation,2022-01-13,85_89,608,4326,488.6
E92000001,England,nation,2022-01-13,90+,571,3924,753.1
E92000001,England,nation,2022-01-13,unassigned,34,417,
E92000001,England,nation,2022-01-12,00_04,3435,23562,727.3
E92000001,England,nation,2022-01-12,00_59,70171,561010,1308.0
E92000001,England,nation,2022-01-12,05_09,8007,53008,1497.6
E92000001,England,nation,2022-01-12,10_14,7111,51747,1506.2
E92000001,England,nation,2022-01-12,15_19,4818,44390,1424.6
E92000001,England,nation,2022-01-12,20_24,5311,50393,1451.2
E92000001,England,nation,2022-01-12,25_29,6517,57408,1522.2
E92000001,England,nation,2022-01-12,30_34,7749,60079,1570.8
E92000001,England,nation,2022-01-12,35_39,7489,55212,1477.0
E92000001,England,nation,2022-01-12,40_44,6299,47821,1375.6
E92000001,England,nation,2022-01-12,45_49,4942,40482,1112.6
E92000001,England,nation,2022-01-12,50_54,4556,41119,1061.0
E92000001,England,nation,2022-01-12,55_59,3937,35789,951.4
E92000001,England,nation,2022-01-12,60+,9483,80482,589.1
E92000001,England,nation,2022-01-12,60_64,3055,26430,826.8
E92000001,England,nation,2022-01-12,65_69,1919,16752,601.7
E92000001,England,nation,2022-01-12,70_74,1458,13109,465.8
E92000001,England,nation,2022-01-12,75_79,1102,9483,471.8
E92000001,England,nation,2022-01-12,80_84,768,6276,433.1
E92000001,England,nation,2022-01-12,85_89,599,4471,505.0
E92000001,England,nation,2022-01-12,90+,582,3961,760.2
E92000001,England,nation,2022-01-12,unassigned,64,545,
E92000001,England,nation,2022-01-11,00_04,4018,23733,732.6
E92000001,England,nation,2022-01-11,00_59,79009,631455,1472.3
E92000001,England,nation,2022-01-11,05_09,9535,53098,1500.2
E92000001,England,nation,2022-01-11,10_14,8142,56928,1657.0
E92000001,England,nation,2022-01-11,15_19,5663,53182,1706.8
E92000001,England,nation,2022-01-11,20_24,5977,61033,1757.6
E92000001,England,nation,2022-01-11,25_29,7413,67485,1789.3
E92000001,England,nation,2022-01-11,30_34,8390,67481,1764.4
E92000001,England,nation,2022-01-11,35_39,7997,60852,1627.8
E92000001,England,nation,2022-01-11,40_44,6776,52986,1524.2
E92000001,England,nation,2022-01-11,45_49,5416,45977,1263.6
E92000001,England,nation,2022-01-11,50_54,5265,47411,1223.4
E92000001,England,nation,2022-01-11,55_59,4417,41289,1097.6
E92000001,England,nation,2022-01-11,60+,10505,90892,665.3
E92000001,England,nation,2022-01-11,60_64,3321,30277,947.1
E92000001,England,nation,2022-01-11,65_69,2048,19061,684.6
E92000001,England,nation,2022-01-11,70_74,1644,14984,532.5
E92000001,England,nation,2022-01-11,75_79,1227,10711,532.9
E92000001,England,nation,2022-01-11,80_84,918,6948,479.4
E92000001,England,nation,2022-01-11,85_89,687,4830,545.6
E92000001,England,nation,2022-01-11,90+,660,4081,783.2
E92000001,England,nation,2022-01-11,unassigned,70,615,
E92000001,England,nation,2022-01-10,00_04,4341,23739,732.8
E92000001,England,nation,2022-01-10,00_59,90005,731576,1705.7
E92000001,England,nation,2022-01-10,05_09,10564,52035,1470.1
E92000001,England,nation,2022-01-10,10_14,8892,60760,1768.6
E92000001,England,nation,2022-01-10,15_19,6873,63785,2047.1
E92000001,England,nation,2022-01-10,20_24,7173,75867,2184.8
E92000001,England,nation,2022-01-10,25_29,8530,82604,2190.2
E92000001,England,nation,2022-01-10,30_34,9288,79651,2082.6
E92000001,England,nation,2022-01-10,35_39,8688,70183,1877.4
E92000001,England,nation,2022-01-10,40_44,7621,61419,1766.8
E92000001,England,nation,2022-01-10,45_49,6218,54690,1503.0
E92000001,England,nation,2022-01-10,50_54,6241,57081,1472.9
E92000001,England,nation,2022-01-10,55_59,5576,49762,1322.8
E92000001,England,nation,2022-01-10,60+,12698,107048,783.6
E92000001,England,nation,2022-01-10,60_64,4080,36238,1133.6
E92000001,England,nation,2022-01-10,65_69,2498,22743,816.8
E92000001,England,nation,2022-01-10,70_74,1977,17762,631.2
E92000001,England,nation,2022-01-10,75_79,1486,12636,628.7
E92000001,England,nation,2022-01-10,80_84,1040,7917,546.3
E92000001,England,nation,2022-01-10,85_89,840,5393,609.1
E92000001,England,nation,2022-01-10,90+,777,4359,836.6
E92000001,England,nation,2022-01-10,unassigned,84,731,
E92000001,England,nation,2022-01-09,00_04,3001,22981,709.4
E92000001,England,nation,2022-01-09,00_59,64703,789079,1839.8
E92000001,England,nation,2022-01-09,05_09,6788,48732,1376.8
E92000001,England,nation,2022-01-09,10_14,6370,60732,1767.7
E92000001,England,nation,2022-01-09,15_19,5112,68587,2201.2
E92000001,England,nation,2022-01-09,20_24,5356,85506,2462.4
E92000001,England,nation,2022-01-09,25_29,6080,92670,2457.1
E92000001,England,nation,2022-01-09,30_34,6697,87672,2292.3
E92000001,England,nation,2022-01-09,35_39,6202,76502,2046.5
E92000001,England,nation,2022-01-09,40_44,5483,67139,1931.3
E92000001,England,nation,2022-01-09,45_49,4668,60464,1661.7
E92000001,England,nation,2022-01-09,50_54,4789,63201,1630.8
E92000001,England,nation,2022-01-09,55_59,4157,54893,1459.2
E92000001,England,nation,2022-01-09,60+,8920,116304,851.4
E92000001,England,nation,2022-01-09,60_64,3035,39776,1244.2
E92000001,England,nation,2022-01-09,65_69,1940,24971,896.9
E92000001,England,nation,2022-01-09,70_74,1405,19465,691.7
E92000001,England,nation,2022-01-09,75_79,1048,13658,679.5
E92000001,England,nation,2022-01-09,80_84,652,8433,581.9
E92000001,England,nation,2022-01-09,85_89,441,5594,631.8
E92000001,England,nation,2022-01-09,90+,399,4407,845.8
E92000001,England,nation,2022-01-09,unassigned,47,735,
E92000001,England,nation,2022-01-08,00_04,2698,22743,702.1
E92000001,England,nation,2022-01-08,00_59,62506,838130,1954.2
E92000001,England,nation,2022-01-08,05_09,5504,47376,1338.5
E92000001,England,nation,2022-01-08,10_14,4913,60997,1775.5
E92000001,England,nation,2022-01-08,15_19,4963,72321,2321.1
E92000001,England,nation,2022-01-08,20_24,5842,92676,2668.8
E92000001,England,nation,2022-01-08,25_29,6514,100669,2669.2
E92000001,England,nation,2022-01-08,30_34,6689,94654,2474.8
E92000001,England,nation,2022-01-08,35_39,6036,82149,2197.5
E92000001,England,nation,2022-01-08,40_44,5349,72034,2072.1
E92000001,England,nation,2022-01-08,45_49,4704,65093,1788.9
E92000001,England,nation,2022-01-08,50_54,4957,68231,1760.6
E92000001,England,nation,2022-01-08,55_59,4337,59187,1573.4
E92000001,England,nation,2022-01-08,60+,9575,124659,912.5
E92000001,England,nation,2022-01-08,60_64,3207,42742,1337.0
E92000001,England,nation,2022-01-08,65_69,2025,26924,967.0
E92000001,England,nation,2022-01-08,70_74,1653,20964,745.0
E92000001,England,nation,2022-01-08,75_79,1161,14612,727.0
E92000001,England,nation,2022-01-08,80_84,727,8996,620.8
E92000001,England,nation,2022-01-08,85_89,443,5895,665.8
E92000001,England,nation,2022-01-08,90+,359,4526,868.6
E92000001,England,nation,2022-01-08,unassigned,42,752,
E92000001,England,nation,2022-01-07,00_04,2721,21960,677.9
E92000001,England,nation,2022-01-07,00_59,79627,850358,1982.7
E92000001,England,nation,2022-01-07,05_09,5420,45285,1279.4
E92000001,England,nation,2022-01-07,10_14,6312,60300,1755.2
E92000001,England,nation,2022-01-07,15_19,6624,72501,2326.8
E92000001,England,nation,2022-01-07,20_24,8204,94397,2718.4
E92000001,England,nation,2022-01-07,25_29,8917,103237,2737.3
E92000001,England,nation,2022-01-07,30_34,8815,97194,2541.3
E92000001,England,nation,2022-01-07,35_39,7789,84213,2252.8
E92000001,England,nation,2022-01-07,40_44,6678,73669,2119.2
E92000001,England,nation,2022-01-07,45_49,6122,66708,1833.3
E92000001,England,nation,2022-01-07,50_54,6395,70090,1808.6
E92000001,England,nation,2022-01-07,55_59,5630,60804,1616.4
E92000001,England,nation,2022-01-07,60+,12918,128450,940.3
E92000001,England,nation,2022-01-07,60_64,4154,44177,1381.9
E92000001,England,nation,2022-01-07,65_69,2776,27744,996.4
E92000001,England,nation,2022-01-07,70_74,2150,21684,770.5
E92000001,England,nation,2022-01-07,75_79,1564,15059,749.2
E92000001,England,nation,2022-01-07,80_84,990,9243,637.8
E92000001,England,nation,2022-01-07,85_89,708,6032,681.3
E92000001,England,nation,2022-01-07,90+,576,4511,865.7
E92000001,England,nation,2022-01-07,unassigned,76,753,
E92000001,England,nation,2022-01-06,00_04,3348,22033,680.1
E92000001,England,nation,2022-01-06,00_59,114989,886247,2066.4
E92000001,England,nation,2022-01-06,05_09,7190,44759,1264.6
E92000001,England,nation,2022-01-06,10_14,10007,59716,1738.2
E92000001,England,nation,2022-01-06,15_19,10337,73077,2345.3
E92000001,England,nation,2022-01-06,20_24,12530,98217,2828.4
E92000001,England,nation,2022-01-06,25_29,13437,109008,2890.3
E92000001,England,nation,2022-01-06,30_34,12451,102948,2691.7
E92000001,England,nation,2022-01-06,35_39,11011,89202,2386.2
E92000001,England,nation,2022-01-06,40_44,9615,77703,2235.2
E92000001,England,nation,2022-01-06,45_49,8412,70599,1940.3
E92000001,England,nation,2022-01-06,50_54,8916,74190,1914.4
E92000001,England,nation,2022-01-06,55_59,7735,64795,1722.5
E92000001,England,nation,2022-01-06,60+,16383,136435,998.7
E92000001,England,nation,2022-01-06,60_64,5578,46990,1469.9
E92000001,England,nation,2022-01-06,65_69,3546,29653,1065.0
E92000001,England,nation,2022-01-06,70_74,2822,23166,823.2
E92000001,England,nation,2022-01-06,75_79,1895,16083,800.2
E92000001,England,nation,2022-01-06,80_84,1181,9746,672.5
E92000001,England,nation,2022-01-06,85_89,753,6234,704.1
E92000001,England,nation,2022-01-06,90+,608,4563,875.7
E92000001,England,nation,2022-01-06,unassigned,162,695,
E92000001,England,nation,2022-01-05,00_04,3606,21845,674.3
E92000001,England,nation,2022-01-05,00_59,140616,917790,2139.9
E92000001,England,nation,2022-01-05,05_09,8097,43008,1215.1
E92000001,England,nation,2022-01-05,10_14,12292,56590,1647.2
E92000001,England,nation,2022-01-05,15_19,13610,72350,2322.0
E92000001,England,nation,2022-01-05,20_24,15951,102330,2946.8
E92000001,England,nation,2022-01-05,25_29,16594,115419,3060.3
E92000001,England,nation,2022-01-05,30_34,15151,109138,2853.5
E92000001,England,nation,2022-01-05,35_39,13129,94227,2520.6
